Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Extent,roundness,Class
70332,1004.224,377.6639772,237.5478886,1.589843544,0.710510365,0.876398526,CALI
70339,1030.51,395.2689627,230.1508068,1.717434617,0.780226728,0.832341661,CALI
70342,1013.073,382.5846158,236.8221826,1.615493159,0.723668237,0.861277485,CALI
70348,1004.593,390.9888283,230.3667374,1.697245152,0.82366027,0.875954047,CALI
70349,1024.836,398.4616319,227.0425318,1.755008759,0.828414979,0.841703333,CALI
70350,1008.987,399.4792389,226.1899153,1.766123119,0.712116611,0.868366027,CALI
70383,1043.44,402.4927719,225.1387841,1.787754044,0.676746601,0.812349048,CALI
70419,1051.305,409.8035123,220.3053173,1.860161694,0.688451988,0.80064917,CALI
70445,998.333,379.1073004,238.9717847,1.586410299,0.769722465,0.888196758,CALI
70446,1016.413,396.5652183,228.7641383,1.733511298,0.797207071,0.856891392,CALI
70448,1027.708,396.9221507,227.4069284,1.745426815,0.764741641,0.838183404,CALI
70461,1007.39,394.4824514,229.0611411,1.722170987,0.780748604,0.872495902,CALI
70533,1021.176,400.5976711,226.5240707,1.768455202,0.797659033,0.849964959,CALI
70550,1019.266,395.1254436,229.4974695,1.721698477,0.744575312,0.853359067,CALI
70555,1022.104,399.3988311,229.2301352,1.742348713,0.782553239,0.848686872,CALI
70563,998.451,386.3189647,233.877396,1.651801206,0.751677781,0.889474267,CALI
70563,1014.222,393.4801157,229.3722556,1.715465171,0.717351524,0.862026957,CALI
70583,1033.049,403.1133886,224.2776295,1.797385631,0.769129345,0.831128422,CALI
70586,1012.847,382.0235892,236.528212,1.615129062,0.738455422,0.864650792,CALI
70612,1016.702,398.3628876,228.0693472,1.746674389,0.775887834,0.858422359,CALI
70626,995.284,375.0609853,241.0058327,1.556231984,0.739849151,0.8959431,CALI
70644,1035.229,389.680282,236.3196772,1.648954021,0.699500951,0.828346968,CALI
70646,1013.02,393.1988626,229.4041948,1.714000317,0.770252295,0.865090219,CALI
70683,1020.247,388.5491637,232.8047958,1.668991235,0.793611407,0.853324442,CALI
70686,1048.179,401.9008212,227.5360397,1.766317203,0.717624365,0.808485735,CALI
70722,1029.555,400.5572151,226.2264628,1.770602829,0.686441418,0.838427074,CALI
70724,1029.749,394.0018235,229.948757,1.713433152,0.73887879,0.838134894,CALI
70731,1017.526,396.3671309,228.4624875,1.734933096,0.777195411,0.858476936,CALI
70731,1016.071,381.866283,238.37611,1.601948631,0.823986486,0.860937351,CALI
70754,1027.569,409.3725229,221.4679481,1.848450425,0.800022614,0.842051926,CALI
70778,1058.993,407.2359155,226.1279334,1.800909377,0.789052397,0.793089083,CALI
70780,1041.775,406.8583193,225.0964452,1.807484428,0.746506354,0.819544537,CALI
70827,1018.237,387.5777049,236.2735765,1.640376849,0.698401586,0.85844201,CALI
70870,1024.464,409.4658998,222.7092943,1.838566734,0.682229496,0.848552844,CALI
70873,1041.884,406.9148243,225.2563867,1.806451885,0.703447112,0.820449667,CALI
70888,1006.981,384.9516749,236.5347872,1.627463256,0.714467133,0.878496499,CALI
70908,1018.387,401.1553564,226.7300931,1.769307951,0.800388297,0.859170598,CALI
70912,1012.143,371.718651,244.6784034,1.519213162,0.761880204,0.869852962,CALI
70938,1026.906,403.3067677,226.2540259,1.78253963,0.792638777,0.845332218,CALI
70938,1032.174,405.4717127,225.0579786,1.801632251,0.787674883,0.83672544,CALI
70943,1038.435,399.6836586,228.3168419,1.750565816,0.776113688,0.826724444,CALI
70949,1003.932,390.1790758,232.7455746,1.676418881,0.823227049,0.884601248,CALI
70954,1014.501,382.2136985,239.6298206,1.595017254,0.74170787,0.866326878,CALI
70955,1040.914,411.2238949,221.4570884,1.856901027,0.801968896,0.822930519,CALI
70964,1040.983,404.4895417,225.9413974,1.790240949,0.704532142,0.822925797,CALI
70966,1032.731,386.4901941,237.0890354,1.630147904,0.685661836,0.836153022,CALI
70983,1026.807,391.9138724,231.7010186,1.691463744,0.75911152,0.846031577,CALI
71000,1034.76,396.3016423,230.739239,1.717530334,0.746111812,0.833276144,CALI
71014,1012.162,401.8132304,226.7760614,1.771850291,0.66802126,0.871071457,CALI
71019,1024.243,389.9032255,233.7988398,1.667686743,0.768603896,0.850703869,CALI
71041,1004.677,385.0415084,236.6119668,1.627312066,0.776404372,0.884435182,CALI
71048,1038.979,396.1093553,232.8322077,1.701265299,0.808650125,0.827081262,CALI
71054,1020.761,404.5474784,225.7110946,1.792324294,0.794449786,0.85693969,CALI
71054,1038.906,399.2912621,231.6237724,1.72387859,0.77999034,0.827267355,CALI
71092,1025.404,397.0743498,230.4950186,1.722702521,0.719438148,0.849651017,CALI
71126,1037.583,403.7911097,225.481344,1.790796092,0.738465053,0.830218782,CALI
71128,1041.841,397.15082,232.5928973,1.707493327,0.707994904,0.823469603,CALI
71156,1023.316,388.469527,234.1431002,1.659111572,0.777814215,0.85388987,CALI
71161,1037.077,407.7629739,223.7249901,1.822608076,0.781868723,0.83143806,CALI
71167,1037.115,407.9825068,223.5718801,1.824838198,0.694705297,0.831447232,CALI
71176,1008.893,386.8971528,236.9260366,1.632987064,0.823386509,0.878725489,CALI
71184,1061.63,419.1542715,218.2612953,1.920424191,0.803612554,0.793680824,CALI
71194,1045.404,402.7038224,228.8228748,1.759893204,0.808728644,0.818624887,CALI
71197,1042.332,408.8520872,223.3958508,1.830168671,0.718160544,0.823492061,CALI
71208,1024.261,397.9936478,229.7154394,1.732550711,0.748541454,0.852937833,CALI
71241,1036.16,394.0272885,231.4545246,1.702396137,0.756771973,0.833846721,CALI
71249,1039.665,400.0629091,228.2152696,1.753006754,0.805255425,0.828326946,CALI
71251,1004.753,382.612021,238.2428517,1.60597482,0.759014839,0.886915418,CALI
71259,1009.897,377.4913807,240.6039061,1.568932886,0.72059582,0.878001834,CALI
71260,1012.888,396.7087634,229.3353212,1.72981973,0.778483018,0.872836361,CALI
71260,1017.171,386.7800965,236.4453049,1.635812125,0.796699611,0.865501336,CALI
71262,1014.354,384.5871306,238.0234175,1.615753335,0.737358373,0.870339669,CALI
71272,1020.316,400.3815958,228.4644187,1.752489941,0.750595025,0.860318805,CALI
71275,1020.728,398.3237848,229.5219715,1.735449474,0.775841425,0.859660622,CALI
71279,1047.026,418.5897609,218.7153973,1.913855934,0.772362305,0.817064854,CALI
71282,1025.671,399.7818559,230.8930193,1.731459258,0.831296357,0.851478307,CALI
71312,1049.152,411.0278633,222.2268979,1.849586469,0.781544194,0.814133555,CALI
71372,1020.27,400.4407141,230.5378281,1.736984847,0.770223604,0.861603585,CALI
71383,1017.404,384.4605801,239.0358608,1.608380344,0.744006921,0.866598192,CALI
71393,1015.983,393.4260594,234.4531197,1.678058538,0.779144385,0.869145755,CALI
71424,1006.911,394.2902821,232.2094763,1.697993934,0.788022551,0.88526208,CALI
71433,1030.846,413.6810252,221.7943565,1.865155777,0.682772266,0.844736332,CALI
71433,1014.513,396.1442929,231.8978414,1.708270722,0.739648156,0.872154691,CALI
71467,1046.223,397.8668367,232.0161155,1.714824144,0.771223845,0.820477903,CALI
71468,1024.863,405.7050301,226.234134,1.793297161,0.786486189,0.855046757,CALI
71492,1045.688,403.9154676,228.2627449,1.769519891,0.73874451,0.821604979,CALI
71534,1016.281,393.7913059,232.8534887,1.691154846,0.753655864,0.87035166,CALI
71538,1047.25,413.0462106,223.8632581,1.845082637,0.787412495,0.819682985,CALI
71540,1034.456,401.2763801,231.4388537,1.733833251,0.8225825,0.840107291,CALI
71540,1024.667,404.2473611,228.2414437,1.77113917,0.806993796,0.856235639,CALI
71544,1034.654,407.0116681,226.1256515,1.799935856,0.79071618,0.839832737,CALI
71598,1026.517,391.9523839,236.0805644,1.66024842,0.776079605,0.853843866,CALI
71641,1019.09,386.1907649,238.02559,1.622475822,0.771411651,0.86685493,CALI
71648,1031.647,402.7510088,229.1211745,1.757807892,0.706065533,0.845963639,CALI
71658,1057.001,417.3026137,221.0092016,1.888168505,0.742885578,0.805979045,CALI
71678,1054.534,422.650982,218.7140631,1.932436241,0.633086027,0.809980511,CALI
71681,1029.327,392.0161594,233.2134525,1.680932875,0.780260809,0.850172768,CALI
71693,1025.391,389.3844431,235.5206911,1.653291867,0.798505302,0.856855553,CALI
71703,1049.125,406.8727219,227.258242,1.790354085,0.799168543,0.818639542,CALI
71720,1034.701,409.3662269,228.2014837,1.793880654,0.757787076,0.841822264,CALI
71764,1021.427,396.2894506,232.0263361,1.707950301,0.705227987,0.864374277,CALI
71778,1026.734,400.300318,231.3022087,1.730637681,0.778047564,0.855628673,CALI
71782,1024.023,401.4478656,230.8044774,1.739341759,0.749681462,0.860212989,CALI
71786,1035.26,398.2697223,231.9837332,1.716800212,0.79074276,0.841687253,CALI
71795,1062.443,425.8795882,215.518181,1.976072674,0.737948402,0.799268661,CALI
71810,1055.735,385.0461833,246.3794294,1.562817903,0.734839647,0.809626941,CALI
71826,1033.615,399.2830779,230.5615234,1.731785391,0.737743814,0.844838971,CALI
71843,1033.778,397.490051,232.6813454,1.708302186,0.796256068,0.844772469,CALI
71851,1030.076,394.0627801,234.5134217,1.68034212,0.756222833,0.850950198,CALI
71853,1046.04,402.6695608,229.7830879,1.752389893,0.778101447,0.825198036,CALI
71858,1035.64,407.2761052,227.6006932,1.789432622,0.766362715,0.841913275,CALI
71879,1021.137,396.5505994,233.7264399,1.696644161,0.779142368,0.866251231,CALI
71882,1040.314,408.8236069,226.3429463,1.806213154,0.723515616,0.83464372,CALI
71888,1066.122,420.6446876,218.6814731,1.923549726,0.811413608,0.794790111,CALI
71929,1036.972,392.3252891,234.905763,1.670139055,0.695671938,0.840581499,CALI
71942,1028.174,398.7268526,231.2279045,1.72438899,0.723355051,0.855183152,CALI
71943,1040.514,392.5296883,235.7331181,1.665144429,0.670834732,0.83503091,CALI
71965,1034.185,408.7724279,226.0930892,1.807982851,0.733977236,0.845541105,CALI
71966,1043.71,407.1827136,226.7234458,1.795944448,0.805204977,0.83019008,CALI
71968,1016.094,387.0887561,238.2321232,1.624838628,0.834798747,0.875954452,CALI
71970,1040.987,390.9669663,236.0461934,1.656315489,0.780128775,0.834585346,CALI
71977,1034.818,398.2830064,231.3987532,1.72119772,0.790061798,0.844647803,CALI
71997,1035.853,398.0589466,233.533026,1.704508152,0.690817501,0.843194972,CALI
72004,1043.647,403.2141809,230.0102524,1.753026992,0.704760786,0.830728728,CALI
72026,1022.019,388.78149,238.9852075,1.626801483,0.749521312,0.866525248,CALI
72035,1049.221,407.5562343,227.1994711,1.793825629,0.686852217,0.822279524,CALI
72036,1058.429,417.1161631,220.9535069,1.887800601,0.792824125,0.808045828,CALI
72058,1035.943,397.7170239,233.4102154,1.703940092,0.764541114,0.843762748,CALI
72060,1013.657,399.9968058,230.5185863,1.735204142,0.694266473,0.881296558,CALI
72067,1021.302,398.3836508,231.581587,1.720273429,0.712948765,0.868236307,CALI
72077,1063.4,414.8326379,224.714311,1.846044589,0.759184748,0.800964475,CALI
72082,1024.342,392.0725182,235.6564263,1.663746346,0.800377526,0.863270166,CALI
72094,1020.532,398.4841287,233.3607701,1.707588334,0.776005339,0.869872762,CALI
72095,1027.916,384.5683453,241.6505206,1.591423616,0.770138763,0.857432139,CALI
72106,1055.7,414.8341238,224.0614333,1.851430287,0.810963403,0.81301812,CALI
72106,1031.093,401.4494944,231.0052885,1.737836813,0.724799968,0.852286464,CALI
72114,1045.819,420.2636617,221.4410505,1.897857966,0.814773806,0.82854556,CALI
72142,1049.218,412.0316276,224.870285,1.832308025,0.813692759,0.823505638,CALI
72182,1024.349,393.577237,233.8967551,1.68269644,0.79781155,0.864455973,CALI
72205,1061.352,414.1424338,223.9893148,1.848938348,0.705733443,0.805486472,CALI
72214,1065.469,432.4288659,215.3451155,2.008073714,0.798209351,0.799373283,CALI
72249,1022.963,390.621169,236.5468327,1.651348126,0.757787754,0.867604614,CALI
72313,1010.401,383.6957949,241.3210635,1.58998054,0.764189925,0.89009981,CALI
72318,1038.352,399.2766927,232.7000454,1.71584278,0.752246817,0.842882551,CALI
72336,1040.413,403.3739058,232.2883703,1.736522174,0.747272727,0.839755416,CALI
72372,1056.51,412.9624615,225.8448645,1.8285227,0.78874406,0.814766594,CALI
72394,1019.023,391.5445529,237.292022,1.650053591,0.811137255,0.876081409,CALI
72404,1074.953,424.6557136,220.869683,1.922652796,0.755656675,0.787396485,CALI
72431,1010.003,378.8942069,244.5432033,1.549395778,0.77781596,0.892255056,CALI
72464,1020.117,385.2464013,241.9811373,1.59205137,0.797561002,0.875048646,CALI
72465,1027.436,398.7005143,233.0421625,1.710851419,0.816442647,0.862638035,CALI
72477,1038.598,388.0337684,240.6997532,1.612107047,0.808173506,0.844335615,CALI
72483,1022.607,402.4616043,231.3031665,1.739974469,0.794978942,0.871020751,CALI
72490,1057.572,414.9734282,226.718808,1.830344081,0.787934783,0.814456841,CALI
72492,1053.122,411.5200264,227.0045175,1.812827476,0.743942613,0.821377071,CALI
72503,1048.874,409.7482505,229.4829452,1.785528115,0.697915965,0.82816944,CALI
72530,1015.95,388.0336155,240.4833943,1.613556797,0.780984171,0.883045074,CALI
72532,1045.026,402.9851287,236.202831,1.706097793,0.77412056,0.834613347,CALI
72543,1046.539,402.4939348,231.9320395,1.735396005,0.751647464,0.83232807,CALI
72546,1026.063,378.8428222,246.1145886,1.539294458,0.777989876,0.865915037,CALI
72553,1029.989,389.2478023,239.3532822,1.626248025,0.784831898,0.859409333,CALI
72561,1056.868,427.2206514,217.6196084,1.963153296,0.801646136,0.816341033,CALI
72568,1033.053,402.0006704,232.2303312,1.731042919,0.768029126,0.854495562,CALI
72575,1045.603,412.2459647,226.3721748,1.82109822,0.784586113,0.834186711,CALI
72581,1058.631,406.6801865,231.0870627,1.759857007,0.704943667,0.813848555,CALI
72601,1047.138,415.4339672,225.3779697,1.843276731,0.689730192,0.832040807,CALI
72611,1084.358,421.7584937,221.2070214,1.906623448,0.68156304,0.776009264,CALI
72624,1060.242,425.2045833,218.7976875,1.943368727,0.779110434,0.8118579,CALI
72651,1020.566,395.6140176,236.5864491,1.672175305,0.734649921,0.876535014,CALI
72697,1015.816,391.4185544,239.1742064,1.636541667,0.78918115,0.885311804,CALI
72707,1017.465,385.5659854,241.5449444,1.596249453,0.721070692,0.882565876,CALI
72709,1068.906,418.9479312,222.0566664,1.886671262,0.782490314,0.799685103,CALI
72714,1034.73,405.8395078,230.1383268,1.763459019,0.793335952,0.85344162,CALI
72716,1030.705,408.9068457,229.8795298,1.778787551,0.814061013,0.860143832,CALI
72725,1017.952,399.7244428,232.6229912,1.718335926,0.746540609,0.881939906,CALI
72735,1045.498,391.907334,238.1912833,1.645347086,0.717590766,0.836193706,CALI
72742,1050.385,408.9874325,226.7708442,1.803527407,0.752415234,0.828510619,CALI
72742,1056.484,405.3662588,230.497063,1.758661276,0.661856496,0.818972376,CALI
72772,1029.173,407.9817327,229.6594973,1.776463579,0.792102055,0.8633709,CALI
72814,1044.679,404.7696557,232.095506,1.743978859,0.736097211,0.83841497,CALI
72823,1032.663,399.9634503,233.1080841,1.715785413,0.753502473,0.858146028,CALI
72836,1041.011,405.7205268,232.1264133,1.747843001,0.677342558,0.844588792,CALI
72839,1017.763,384.6550098,243.2440353,1.581354336,0.747956543,0.883650489,CALI
72848,1037.806,398.8815518,235.1223031,1.696485389,0.786355786,0.849953453,CALI
72849,1034.771,396.4643369,236.4517449,1.67672409,0.79046224,0.854958355,CALI
72849,1035.198,404.1446682,231.2032794,1.748005777,0.67981523,0.854253192,CALI
72854,1032.067,400.1707754,235.7257083,1.697611933,0.761943608,0.859503168,CALI
72900,1053.947,412.5586584,228.0735835,1.80888401,0.65275788,0.824707318,CALI
72916,1030.926,399.956394,234.342746,1.706715488,0.789518705,0.862139841,CALI
72943,1038.417,394.6873564,238.0192109,1.658216389,0.782087984,0.850060637,CALI
72948,1021.657,392.7992825,238.2819707,1.648464134,0.769899736,0.878239616,CALI
72969,1047.623,407.6394504,230.3269092,1.769829899,0.759476675,0.835484139,CALI
72980,1056.868,408.4822731,231.7964839,1.762245338,0.785009735,0.821054955,CALI
72993,1029.35,402.336103,233.3901899,1.723877525,0.726515378,0.865695061,CALI
73020,1068.139,421.5574519,221.2601724,1.905256817,0.646996279,0.804259404,CALI
73025,1052.841,401.4808103,234.2697239,1.713754572,0.749720234,0.827858003,CALI
73048,1044.333,398.6941512,235.5294682,1.69275698,0.717014468,0.841666789,CALI
73063,1054.212,405.833063,231.64152,1.751987567,0.763642255,0.826135821,CALI
73065,1034.349,405.1519478,231.638731,1.749068241,0.672344302,0.858193172,CALI
73076,1043.319,407.1067509,230.3264754,1.76752043,0.665646463,0.843626859,CALI
73077,1014.236,392.6693856,237.5307691,1.653130611,0.697086767,0.892714381,CALI
73078,1039.637,407.675898,231.4350613,1.761513125,0.689909747,0.849636307,CALI
73106,1041.578,407.7764946,230.1807487,1.771549084,0.791738867,0.846796959,CALI
73121,1051.673,406.1374795,232.300437,1.748328521,0.785740383,0.830788617,CALI
73147,1045.027,413.9886032,227.2404819,1.821808332,0.759448067,0.841688436,CALI
73163,1064.874,419.7248464,223.0826866,1.881476563,0.78866635,0.810783538,CALI
73178,1033.997,398.3001474,235.9828981,1.687834799,0.735161744,0.860105733,CALI
73229,1034.342,409.8222248,229.5187696,1.785571723,0.745902725,0.860131094,CALI
73236,1060.551,409.7792191,231.1191147,1.773021758,0.721871211,0.818222399,CALI
73240,1042.358,404.7690061,232.4106421,1.741611324,0.709634912,0.84707993,CALI
73257,1057.406,401.8392094,236.7020073,1.697658647,0.744330421,0.823332868,CALI
73257,1055.446,415.2978813,227.1072646,1.828641994,0.775830297,0.826393623,CALI
73276,1056.912,406.2672018,232.1344281,1.750137647,0.704576923,0.824316438,CALI
73281,1031.646,395.5497803,238.017104,1.661854437,0.805055698,0.865246505,CALI
73299,1042.622,408.6516884,229.4278965,1.781176982,0.715628844,0.847333047,CALI
73304,1022.439,391.4634428,240.1046704,1.630386623,0.81792417,0.881176129,CALI
73343,1057.08,405.7892808,232.1361587,1.748065803,0.812322789,0.824807919,CALI
73343,1038.02,400.9585686,233.8357477,1.714701762,0.803230752,0.855376061,CALI
73346,1040.579,378.6514102,251.0932419,1.508011157,0.705080509,0.851208955,CALI
73364,1041.373,401.5893013,235.538193,1.704985914,0.700539508,0.850120011,CALI
73365,1026.958,395.9643915,238.4027013,1.660905641,0.761102985,0.874165014,CALI
73398,1037.523,409.9397199,229.4542441,1.786585912,0.812931951,0.856837813,CALI
73404,1071.431,418.4102505,226.8886664,1.844121424,0.771796274,0.803528296,CALI
73410,1030.239,399.9973402,234.4906358,1.705813705,0.808979106,0.869138755,CALI
73422,1057.58,415.7100274,226.2403521,1.837470741,0.738295391,0.824915789,CALI
73425,1034.657,404.743853,231.9269439,1.745135111,0.745030593,0.861908212,CALI
